0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23
-0.24819656606779295	-0.16982500202522322	0.1381882930213168	0.0891108907577356	-0.044366750589055204	-0.08849688770948794	0.025710353928043807	0.3170396569724248	-0.05409429712564768	-0.05103832937157118	0.33404596883584753	-0.27611751139253843	-0.06471820642809158	0.3705792698991698	0.18288135631977226	-0.20111193322262166	0.29072678235105925	0.5052815297311245	-0.10082143676050419	-0.07175958105170464	-0.08723216424976275	0.00458544461279909	-0.001343968193114114	0.0
-0.2566666434611648	-0.1846713985695412	-0.07769567240754817	-0.040284653482283356	-0.0018843634651485954	-0.1146152774556698	-0.07934406130530106	0.11465439817920363	0.021280055671307002	0.001973807477838411	-0.13664209814796077	0.1781629045508152	-0.006947040636770595	-0.0805805160108992	-0.11421279116863042	-0.15934115603195345	0.13788138647548845	-0.08249463539171553	0.10262092878169475	-0.11408761208722326	0.09066064187349426	-0.08505758278813333	-0.8361307451938077	0.0
-0.2573290235526059	-0.17425674376053585	0.09535610200224232	-0.08821552629167602	-0.026301230263824766	-0.0017649677722548984	0.11838614252065263	0.06432336568092738	0.02983958983811434	0.05747591647627438	-0.021467866187586122	-0.07806702808674286	0.04823465357801164	-0.03570462195619564	-0.19852761669338975	0.16589548950124738	-0.690566840961625	0.19192884796001808	-0.3076225548104527	-0.3820727366879989	0.013505737941406104	-0.17858592992112726	-0.0017359112381745822	0.0
-0.24987418238129613	-0.04182567776065986	0.22917361192129404	0.05132028363240246	-0.04503948181042101	-0.1250228725716335	-0.033191720077363936	0.18129110077055124	-0.04798340170557036	-0.14147637235120203	0.33463033657453	-0.2665623334406549	-0.09802246143281097	0.1817976377636443	0.07762540746523923	0.2147349578301043	-0.16137704606046893	-0.6513452321625524	0.2531992582641741	0.06139201827902749	0.10260822776462572	-0.013557992034244216	-0.0009938694322071885	0.0
0.21433120160933422	-0.12741235593730785	0.02957309830912975	-0.28162255898808597	0.3420784963272679	-0.30893549329959724	0.10536670192687195	-0.0020553464875624383	0.7571523030299578	0.0995920667479797	0.1854833850344396	-0.047074660581550354	0.06353964373287711	0.05930927542857851	-0.030657482308455365	-0.06322644392860935	0.008726001140824844	-0.028851842384132114	0.01905852029453044	0.007727793606438014	0.012675132597203776	0.01652656868294749	-0.0011162001907692011	0.0
0.17504035270062868	-0.09502303896106191	0.0679489764329231	-0.2348134311224921	0.6526153596515873	-0.32988882408493725	0.13070058855760167	0.10898137078909124	-0.5466078094561728	-0.08818412410545697	-0.12519310549827617	-0.04811992740369692	-0.05917243519616979	-0.04303678917738488	0.04416709632546145	0.06578528159150496	0.0007949533534680413	0.020038356451548372	-0.0061468944031424074	-0.007264770738418928	-0.011131391322680123	-0.009419576709281766	-0.0011566661564001977	0.0
-0.270038549333482	-0.08883086215325434	-0.05087006706730484	-0.09121039210590716	-0.023608810168775373	-0.11884416909303613	-0.07906987763898296	0.08129949586693533	0.0362619655036532	0.04602342069965629	-0.06677114241510594	4.340636855324381e-05	0.027252117277270487	-0.1079154657335083	-0.09856731242892214	0.2443547723334184	-0.21820075690098917	0.35034495056371673	0.2665570439069258	0.7397011192479916	0.006545787563310533	0.04871377526497156	-0.007354508918016852	0.0
0.25269814937331025	0.16044852766100356	0.14534528340252173	-0.006214964417312568	-0.005281141058326849	0.17143649113390239	0.09883170287208419	-0.07238586516187419	-0.020759463312797974	0.02469132968006173	0.10530687198263967	-0.15652589852546175	-0.027958088931218972	0.16703352375875913	-0.01185286546971167	0.24157797588608787	-0.1273611584431922	-0.012188659833947547	-0.28517468285606223	0.1599940917551235	-0.43318040528840546	0.4553461619651598	-0.4502443306260258	0.0
-0.0019097049941584014	-0.45616969236839977	0.09581739691503602	0.1224980163290624	-0.0052879767748821105	0.24940977505507092	0.6690912220175252	-0.08932825840308342	-0.05384240195019437	0.14461359890314443	0.046001311185257285	0.32344892102915734	0.12407513165266384	0.11228905910111525	0.22378042408627755	-0.023020432540821048	-0.010842688075565016	-0.08405146739825743	0.06015295493869535	0.14736796403748023	0.08821456110318567	0.019096388544918953	0.00035610445794749535	0.0
0.13426348362488505	-0.05346166393436475	0.39788193526273996	-0.33889625873581664	-0.03698512017268684	0.416701433656446	0.020160382757089805	0.2800401188889608	0.019151043093757182	-0.0019497356237231482	-0.2055592217486141	-0.029030060536254572	-0.2356435109279378	0.16429734613914157	-0.49977409743066203	-0.09757346368497122	0.14930538907418892	-0.040621604531541566	0.014384399442864905	0.10910293526176258	0.11909899062575567	-0.1083324658350573	0.06971645538498003	0.0
